Province/State,Country/Region,Lat,Long,1/1/20,1/2/20,1/3/20,1/4/20,1/5/20,1/6/20,1/7/20,1/8/20,1/9/20,1/10/20,1/11/20,1/12/20,1/13/20,1/14/20,1/15/20,1/16/20,1/17/20,1/18/20,1/19/20,1/20/20,1/21/20,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7/1/20,7/2/20,7/3/20,7/4/20,7/5/20,7/6/20,7/7/20,7/8/20,7/9/20,7/10/20,7/11/20,7/12/20,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8/1/20,8/2/20,8/3/20,8/4/20,8/5/20,8/6/20,8/7/20,8/8/20,8/9/20,8/10/20,8/11/20,8/12/20
,Benin,9.3077,2.3158,-6,-6,-8,-2,2,7,7,7,7,12,19,18,11,0,1,3,1,2,3,7,9,6,0,-8,-13,-11,-6,-3,-7,-16,-12,-8,-12,-13,-10,-6,-6,-4,-4,0,5,-3,-9,-4,-4,-7,-7,-4,5,0,5,1,4,1,-5,-4,0,13,16,12,19,21,21,19,10,16,17,19,20,20,17,16,21,20,15,13,17,20,21,21,22,21,21,21,21,20,20,21,21,22,21,21,21,21,22,21,21,21,22,21,20,18,20,22,22,22,22,23,22,22,21,22,22,21,21,23,22,21,21,22,22,22,22,21,22,22,22,22,22,22,23,21,21,22,23,22,23,22,22,22,22,23,23,22,22,22,22,22,21,22,22,22,22,23,22,23,22,23,22,21,21,23,21,21,22,23,24,23,22,22,22,22,22,22,22,23,23,22,22,21,22,22,23,23,22,21,22,23,22,22,22,22,22,22,22,21,21,22,21,21,22,22,22,22,22,22,22,22,22,22,22,21,22,22,21,20,20,20,20,20,20,20,20,21
,Bhutan,27.5142,90.4336,-10,-2,0,0,-4,-10,-4,0,0,-4,-7,-6,-2,0,0,0,1,1,-3,-4,-4,-2,-3,-7,-14,-6,-3,-1,-1,0,-1,-1,-3,-4,-1,-1,-3,-3,-3,-6,-6,0,1,0,2,3,4,5,4,4,5,3,3,1,1,0,2,-1,-4,0,3,4,2,3,2,1,2,1,2,4,5,5,3,5,5,0,1,4,4,4,4,3,3,4,3,7,9,10,6,3,7,7,5,4,4,4,5,6,6,6,6,7,7,6,7,8,10,10,10,9,7,6,5,7,8,8,9,9,9,9,10,10,11,11,11,11,8,8,9,9,9,9,11,11,12,12,13,13,12,11,11,12,13,13,13,12,11,11,11,11,12,12,13,13,13,14,13,15,14,15,15,15,15,15,15,16,15,16,14,14,15,15,15,15,16,15,14,14,15,15,16,16,16,15,15,15,15,16,16,15,15,15,15,15,15,16,15,15,15,15,13,14,15,14,14,15,16,16,15,15,15,15,16,17,17,17,17,17,17,16,15,15,15,15
,Bolivia,-16.2902,-63.5887,23,23,22,23,22,22,22,23,23,22,23,23,23,23,23,22,22,22,23,23,23,23,23,21,21,22,23,23,22,23,22,20,22,23,22,23,22,23,22,24,23,23,22,22,22,23,23,23,23,23,23,23,21,13,13,18,23,22,19,18,16,17,17,19,19,20,21,21,21,22,22,21,21,22,22,24,23,23,23,22,20,20,22,23,24,24,23,21,22,23,23,23,23,23,18,20,22,23,19,18,13,12,15,21,18,11,10,11,10,15,20,22,22,22,22,21,22,21,22,22,21,22,21,21,21,21,14,6,6,12,18,20,22,20,16,15,14,15,17,20,22,22,19,3,6,11,13,13,14,16,19,20,14,11,14,16,15,14,18,21,21,20,19,20,20,11,16,19,19,20,20,20,20,21,20,21,20,12,11,13,15,19,10,10,11,15,20,20,20,12,11,16,18,19,20,18,17,19,19,17,17,19,19,18,17,19,4,8,15,15,1,-2,11,14,15,15,14,14,14,13,12,13,15,17
,Bosnia and Herzegovina,43.9159,17.6791,-11,-13,-13,-11,-10,-14,-16,-12,-13,-11,-6,-9,-7,-6,-8,-9,-9,-12,-9,-11,-13,-16,-12,-15,-3,-3,-4,-3,-3,-10,-7,-2,0,0,-1,-9,-16,-11,-9,-8,-3,0,-4,-9,-3,-6,-7,-8,-5,-4,-8,-12,-15,-11,-3,-3,-1,-8,-7,-10,-4,-1,0,-4,-7,-2,-3,-6,-5,-6,-3,-2,-1,-4,-7,-9,-11,-6,-9,-8,-8,-5,-14,-12,-11,-6,-4,-4,-5,-6,-10,-11,-9,-7,-7,-6,-11,-15,-17,-11,-7,-3,-4,-5,-8,-6,-8,-4,0,1,0,-2,-6,-5,-1,1,2,0,2,1,2,2,0,-4,-1,-1,-3,-3,0,-2,-2,3,2,1,0,4,5,7,8,7,0,-1,2,3,0,0,1,0,1,1,0,2,1,2,2,7,6,7,7,7,6,4,4,5,5,6,8,7,7,4,6,6,7,8,4,6,8,8,8,9,10,10,11,11,9,9,8,5,2,4,6,9,7,2,1,3,5,7,5,6,7,7,6,11,11,9,9,7,6,9,13,14,12,7,6,10,10,9,10,10,9,10,11,12
,Botswana,-22.3285,24.6849,18,18,17,14,14,16,17,19,19,19,17,16,16,15,15,14,15,18,17,17,15,14,14,14,16,16,13,15,11,10,11,9,9,8,12,16,17,17,19,17,17,17,16,15,16,15,17,19,17,17,17,16,17,18,15,14,10,8,9,13,13,14,15,13,11,10,11,13,12,11,10,13,17,16,12,13,14,14,13,13,11,10,14,14,12,12,13,16,14,10,12,13,13,12,13,11,6,9,10,14,14,14,12,13,7,1,6,13,11,9,5,6,8,7,8,7,11,12,9,-3,1,4,0,0,6,6,8,8,8,8,5,3,0,-3,3,-1,4,4,2,2,5,6,4,1,0,1,-10,-16,-18,-10,0,3,5,3,2,6,6,7,3,2,3,1,-7,-4,2,0,1,5,4,4,4,0,-3,-1,1,5,0,-5,-9,-8,0,5,4,0,0,-2,-7,-6,2,7,5,-2,-10,-8,-10,-7,-2,-4,-2,-4,-1,-1,-1,1,3,3,0,-2,1,2,-3,-2,0,0,0,2,-3,-6,-5,7,2,-8,-12,-5
,Brazil,-14.235,-51.9253,23,22,21,22,21,22,22,22,22,22,22,22,22,21,21,22,23,21,21,21,22,23,22,22,22,22,22,23,22,21,21,22,22,22,22,22,21,21,22,21,21,20,21,22,22,22,22,22,22,23,22,22,22,21,22,22,22,23,22,23,22,22,23,22,22,23,22,22,22,22,22,22,22,22,22,22,21,21,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,22,22,23,23,22,22,22,21,22,22,21,21,22,21,21,22,21,21,21,21,22,20,20,20,20,19,19,19,18,18,19,21,20,18,20,20,20,19,20,21,21,20,20,20,21,21,20,21,21,17,18,15,12,13,14,15,16,15,15,16,18,20,21,20,20,19,18,18,18,18,17,16,16,17,17,17,17,18,15,15,17,18,17,17,17,16,16,17,18,18,16,16,15,14,14,15,14,16,17,17,16,12,12,14,13,14,14,13,13,13,13,13,12,13,15,16,14,11,11,11,11,11,11,11,12,13,12,13,13
,Brunei,4.5353,114.7277,24,23,23,23,23,24,24,24,23,24,23,23,23,23,24,24,24,24,25,24,24,23,22,22,23,24,24,25,24,23,22,23,23,24,24,23,22,23,23,23,23,22,23,24,24,24,24,23,22,23,23,22,22,22,23,23,24,24,24,25,25,25,24,24,23,23,23,23,24,24,24,25,24,24,23,24,23,23,23,24,23,24,24,24,25,25,24,25,24,24,23,24,24,25,25,25,24,24,24,23,25,24,24,24,24,25,24,25,24,25,25,25,25,24,24,24,24,24,24,25,24,24,24,25,24,24,25,26,25,25,26,24,24,24,25,25,25,25,25,25,25,24,24,24,24,24,26,24,24,25,25,24,23,24,25,25,23,24,23,23,24,24,24,24,23,23,24,24,24,24,24,24,24,24,24,24,23,23,21,23,23,23,24,23,23,23,23,24,24,24,23,23,22,24,24,23,24,23,24,23,24,24,24,24,23,23,24,24,24,24,23,23,23,23,23,24,23,23,23,23,24,22,23,23
,Bulgaria,42.7339,25.4858,-7,-8,-8,-7,-5,-8,-12,-12,-10,-6,-2,-3,-4,-4,-4,-4,-6,-8,-8,-9,-8,-12,-10,-10,-12,-3,0,-2,-3,-6,-9,1,1,0,0,-4,-10,-8,-14,-9,-5,-1,-5,-6,-3,-2,-4,-3,-2,0,-1,-3,-4,-6,-4,-5,0,-1,-6,-5,-3,0,2,3,0,-1,1,4,2,0,0,2,2,1,-2,-12,-9,-5,-5,-1,1,0,-4,-6,-6,-2,-1,-1,-1,0,-3,-6,-4,-3,0,-1,-8,-9,-8,-4,-3,0,-3,2,-3,-3,0,1,4,4,-1,-3,-4,-4,-1,0,0,4,6,6,5,6,5,3,2,2,0,1,3,6,8,8,7,10,13,9,11,11,10,11,6,2,0,4,3,3,4,4,4,4,6,3,4,4,6,9,7,8,10,12,12,11,9,10,13,12,12,11,11,10,9,9,10,11,11,12,11,9,10,11,12,10,14,12,15,14,14,13,7,8,9,10,11,6,5,6,7,9,9,10,10,9,10,11,10,9,11,12,12,12,11,11,13,10,10,10,10,7,10,11,10,7,8,12
,Burkina Faso,12.2383,-1.5616,-13,-12,-17,-12,-7,-2,0,2,0,2,-1,0,-11,-12,-8,-2,-4,-9,-6,0,3,4,-5,-13,-14,-15,-16,-15,-19,-17,-11,-10,-13,-15,-15,-14,-13,-17,-15,-7,-5,-12,-16,-16,-17,-15,-13,-12,-7,-5,-5,-6,-7,-5,-9,-13,-10,-8,-8,-10,-9,-7,-7,-6,-10,-14,-10,-4,-11,-14,-15,-15,-5,0,5,5,10,18,17,17,9,2,12,19,10,0,-1,4,2,0,1,1,0,0,6,13,-3,10,2,18,18,17,17,16,16,9,-4,16,21,20,19,18,18,19,17,18,18,17,19,21,20,15,16,20,18,18,18,18,19,20,20,19,19,19,20,19,19,21,20,18,13,7,19,20,19,20,20,20,20,20,21,20,20,19,20,22,22,21,21,21,20,21,22,22,22,22,21,22,22,22,22,21,22,21,21,22,21,22,22,21,21,22,21,21,22,20,21,21,22,21,22,22,21,22,22,21,22,22,22,22,22,21,22,22,22,22,21,22,21,22,22,22,22,22,21,21,22,22,22,21,22,23,22,22
,Burma,21.9162,95.956,16,17,17,18,18,17,15,16,16,17,16,14,14,14,14,15,14,14,13,13,12,12,13,13,9,8,9,9,11,12,13,14,12,8,9,8,9,11,13,13,14,14,13,9,8,12,13,13,9,4,4,6,11,15,13,10,9,15,15,12,12,11,8,9,12,13,13,13,12,10,9,12,14,14,13,13,14,14,10,10,12,13,13,12,12,12,13,16,17,18,18,15,12,14,16,13,13,12,11,16,17,18,18,16,16,15,19,17,17,16,17,19,19,19,20,20,20,21,21,22,22,22,21,22,22,22,21,20,17,18,21,21,20,20,19,20,21,21,23,24,23,22,23,23,21,21,22,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,25,24,24,24,24,24,24,24,24,24,25,24,24,24,24,24,24,25,25,25,24,24,24,25,24,24,24,24,24,24,24,24,25,24,24,24,24,24,24,24,24,25,25,25,24,24,25,25,25,25,25,25,25,25,25,25,25,25,25
,Burundi,-3.3731,29.9189,16,15,14,15,15,16,16,15,15,16,15,16,15,16,16,16,17,16,16,17,18,17,17,17,16,17,17,16,17,15,16,16,16,16,16,16,16,14,14,14,13,13,15,17,15,16,16,16,16,16,16,15,15,17,17,16,17,17,16,15,16,16,16,16,16,16,17,17,17,17,17,17,17,16,17,17,17,17,16,15,17,16,16,16,16,16,16,16,15,16,17,16,16,17,16,17,16,17,17,16,16,15,16,17,17,17,18,17,16,16,16,16,16,17,16,16,17,17,16,16,16,17,16,15,16,16,17,15,16,16,15,16,16,16,16,17,16,15,14,14,14,13,12,11,10,12,14,12,14,12,10,11,11,11,12,12,11,11,12,12,14,14,14,15,13,11,10,9,9,11,12,12,13,12,12,12,11,12,11,10,10,10,10,9,9,10,10,10,9,9,11,13,11,9,8,10,12,6,6,7,8,9,10,11,10,8,8,8,8,9,9,9,9,8,5,6,8,9,8,9,9,8,9,9
,Cabo Verde,16.5388,-23.0418,19,18,18,17,18,17,16,16,15,15,15,15,16,17,17,17,17,17,17,18,18,18,18,19,19,19,19,18,18,18,19,19,18,18,18,18,19,18,18,19,18,18,18,18,18,19,19,18,19,19,19,18,18,18,17,17,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,17,16,16,16,17,18,18,17,16,16,16,17,17,18,19,19,19,19,19,19,19,19,20,20,20,20,20,19,19,18,18,18,18,18,18,19,19,18,18,18,18,19,19,19,19,19,20,20,20,20,20,19,19,19,19,19,19,19,19,19,19,18,18,18,18,19,19,20,19,20,20,20,20,20,20,20,19,19,20,20,21,20,21,21,21,22,22,22,21,21,22,22,21,22,21,21,21,22,21,21,20,20,20,21,21,20,20,21,21,21,21,21,21,22,22,21,21,21,23,23,22,20,20,21,22,22,22,23,23,22,24,22,21,22,23,22,22,22,23,23,22,22,23,23,22,22,22,22
,Cambodia,11.55,104.9167,19,20,20,19,17,18,20,22,20,21,22,22,20,17,18,19,19,20,20,20,20,20,20,19,21,21,20,19,21,21,20,19,16,16,18,17,17,16,18,18,18,20,21,21,21,21,21,22,19,16,16,18,17,15,15,17,19,20,19,19,21,22,21,22,22,22,21,23,23,23,23,21,22,21,21,21,20,21,21,20,19,20,21,21,22,21,22,22,22,22,22,22,22,22,22,21,22,23,23,23,24,24,23,23,24,23,24,22,23,23,23,23,24,24,24,23,22,22,23,23,23,23,24,25,25,25,25,25,24,24,24,24,24,24,24,25,25,25,25,25,25,24,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,24,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,23,23,23,23,24,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
,Cameroon,3.848,11.5021,19,17,13,12,14,16,16,18,19,19,20,18,18,19,21,19,18,19,19,17,17,14,14,8,5,5,14,17,17,19,20,18,19,20,19,20,19,16,18,20,17,15,18,16,16,17,19,21,20,17,18,19,19,20,19,19,20,20,21,20,21,21,20,21,22,22,21,20,21,21,22,21,21,20,19,21,21,21,21,21,20,19,20,21,20,20,21,21,22,21,21,22,21,21,20,21,20,20,22,21,21,20,20,21,22,22,21,21,21,20,20,21,21,21,22,21,21,21,21,21,22,20,20,21,20,21,22,21,21,21,21,22,20,21,22,22,21,22,21,21,21,20,21,21,21,21,22,22,21,20,21,21,20,21,20,21,20,20,20,20,20,20,20,20,20,21,21,20,20,21,20,20,20,21,20,20,21,20,20,20,20,20,21,20,20,20,20,20,19,20,19,20,20,20,20,20,20,20,19,20,20,20,20,19,20,20,19,19,20,20,19,20,20,20,19,19,19,18,18,19,19,19,19,19
Alberta,Canada,53.9333,-116.5765,-5,-6,-16,-13,-10,-13,-15,-17,-24,-30,-29,-35,-44,-47,-51,-53,-46,-44,-40,-19,-6,-9,-8,-9,-5,-7,-11,-9,-11,-10,-10,-7,-8,-16,-20,-16,-8,-9,-13,-13,-11,-11,-7,-17,-8,-15,-13,-15,-26,-20,-14,-12,-9,-12,-16,-16,-13,-8,-6,-8,-8,-12,-8,-8,-12,-13,-15,-20,-19,-17,-12,-9,-16,-31,-31,-27,-15,-12,-14,-15,-15,-10,-10,-8,-13,-16,-9,-5,-15,-12,-16,-22,-25,-27,-21,-17,-15,-11,-10,-12,-3,-7,-17,-12,-2,-6,-5,0,-6,-3,-1,-2,-4,-5,-7,-5,-8,-4,-6,-5,-1,-6,-5,-2,-1,-1,0,1,0,-5,-4,-6,-6,-8,-4,-1,0,3,3,2,3,2,0,1,2,3,0,-3,0,3,7,7,-3,0,-2,-2,1,5,3,0,-4,1,2,7,8,5,0,1,5,6,7,9,8,7,8,7,3,5,6,6,6,8,9,6,3,5,7,6,8,8,7,5,5,4,3,3,6,8,5,6,8,7,9,10,9,4,4,5,9,12,13,12,14,15,15,10,5,8,11,2,1,0,1,2
British Columbia,Canada,53.7267,-127.6476,-2,-6,-12,-8,-8,-8,-11,-15,-15,-11,-10,-13,-34,-39,-40,-42,-36,-33,-24,-9,-5,-7,-5,-3,-2,-4,-7,-6,-7,-5,-5,-5,-10,-13,-15,-5,-4,-6,-11,-14,-6,-5,-5,-8,-6,-7,-7,-8,-9,-11,-13,-7,-6,-9,-9,-12,-5,-3,-4,-7,-9,-8,-4,-7,-10,-9,-13,-15,-14,-10,-6,-9,-13,-22,-27,-18,-12,-10,-9,-8,-9,-8,-6,-8,-10,-11,-5,-4,-3,-5,-13,-20,-20,-17,-17,-14,-14,-9,-9,-8,-2,-4,-9,-7,0,-2,-1,0,0,0,0,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-3,-3,-2,-2,-2,0,0,-3,-3,-1,1,1,1,1,3,3,1,0,-1,0,0,2,0,-1,-1,2,3,1,0,0,0,0,0,0,1,0,0,0,2,2,2,1,1,1,2,3,5,7,6,2,3,4,4,2,3,3,3,4,4,5,3,3,3,4,5,5,5,4,4,3,3,3,4,6,6,5,6,7,8,9,6,4,4,5,9,8,5,4,7,10,7,9,6,5,6,4,4,4,4,3,2
Diamond Princess,Canada,0.0,0.0,24,24,24,23,22,23,24,24,24,25,25,24,24,25,24,25,25,25,24,24,24,25,25,25,25,24,25,25,25,25,25,24,24,24,24,24,24,25,25,25,24,24,25,24,24,26,25,25,24,25,25,25,26,26,25,25,25,26,26,26,26,26,26,26,25,25,25,25,26,25,25,25,26,26,25,25,25,25,25,25,25,25,26,24,24,24,24,25,25,25,25,25,25,24,25,25,25,25,26,25,25,25,25,25,26,26,25,25,25,25,24,25,25,25,25,24,24,25,25,25,25,25,25,25,25,25,25,26,25,24,24,25,25,25,25,25,25,25,24,23,24,23,24,24,25,25,24,25,24,24,24,24,24,24,24,23,23,23,23,23,23,22,22,22,22,21,21,22,21,21,20,21,22,20,20,20,21,21,20,20,20,20,20,21,21,21,21,21,22,21,20,20,20,21,20,20,20,20,21,21,22,21,21,21,21,20,19,20,20,19,19,20,20,19,19,19,19,20,20,20,21,20,20,20
Grand Princess,Canada,0.0,0.0,24,24,24,23,22,23,24,24,24,25,25,24,24,25,24,25,25,25,24,24,24,25,25,25,25,24,25,25,25,25,25,24,24,24,24,24,24,25,25,25,24,24,25,24,24,26,25,25,24,25,25,25,26,26,25,25,25,26,26,26,26,26,26,26,25,25,25,25,26,25,25,25,26,26,25,25,25,25,25,25,25,25,26,24,24,24,24,25,25,25,25,25,25,24,25,25,25,25,26,25,25,25,25,25,26,26,25,25,25,25,24,25,25,25,25,24,24,25,25,25,25,25,25,25,25,25,25,26,25,24,24,25,25,25,25,25,25,25,24,23,24,23,24,24,24,25,24,25,25,24,24,24,24,24,24,23,23,23,23,23,23,22,22,22,22,21,21,22,21,21,20,21,22,20,20,20,21,21,20,20,20,20,20,21,21,21,21,21,22,21,20,20,20,21,20,20,20,20,21,21,22,21,21,21,21,20,19,20,20,19,19,20,20,19,19,19,19,20,20,20,21,20,20,20
Manitoba,Canada,53.7609,-98.8139,-18,-18,-22,-15,-18,-20,-28,-37,-41,-29,-38,-38,-24,-23,-32,-44,-47,-33,-30,-36,-30,-16,-19,-27,-19,-16,-17,-20,-20,-18,-16,-8,-12,-18,-34,-32,-34,-45,-35,-27,-21,-21,-23,-48,-41,-25,-37,-39,-32,-40,-37,-20,-11,-9,-5,-19,-29,-33,-25,-20,-10,-11,-19,-16,-14,-11,-9,-24,-32,-30,-33,-14,-11,-24,-31,-27,-18,-31,-36,-34,-33,-28,-13,-13,-10,-19,-11,-6,-8,-25,-9,-3,-6,-13,-18,-20,-18,-9,-4,-7,-14,-10,-12,-24,-24,-19,-15,-7,-15,-10,-14,-15,-5,-2,-2,-4,0,-2,-5,-4,0,0,-3,-11,-6,-3,-7,-10,-8,-8,-13,-13,-9,-4,-1,-7,-7,0,1,2,4,3,3,4,3,1,0,4,3,0,-1,0,4,4,2,4,1,0,3,6,7,5,2,2,4,6,8,7,8,5,4,6,9,10,10,9,11,12,13,14,13,14,15,14,13,13,14,13,13,14,14,13,13,13,15,13,13,13,13,14,12,12,13,15,16,18,17,13,14,13,14,16,15,13,12,13,15,16,17,17,14,13,13,13
New Brunswick,Canada,46.5653,-66.4619,-8,-7,-8,-4,-3,-9,-19,-15,-14,-22,-16,0,-12,-19,-16,-13,-13,-30,-33,-20,-21,-29,-19,-9,-11,-11,-5,-4,-12,-21,-22,-19,-16,-11,-9,-9,-18,-18,-11,-21,-27,-12,-10,-8,-10,-33,-31,-13,-15,-26,-12,-34,-31,-15,-7,-6,-4,-5,-7,-11,-17,-14,-13,0,-1,-8,-16,-18,-14,-11,-11,-8,-14,-9,-6,-16,-19,-9,-11,-11,0,-14,-25,-21,-4,-8,-7,-4,-8,-8,-7,-7,-1,0,0,-3,-2,-4,-11,-11,-9,-4,-4,1,0,-7,-12,-11,-13,-7,-7,-13,-5,-12,-10,-13,-10,-7,-7,-4,-3,4,2,0,4,-1,-2,-4,-3,-3,-4,-1,1,-7,-9,-2,4,0,0,0,1,5,1,-6,-1,0,14,17,17,18,15,6,-3,-3,2,7,12,10,7,5,4,2,8,14,8,6,6,8,12,16,16,13,13,16,18,17,14,13,14,15,14,15,17,16,12,13,13,13,13,12,17,19,19,19,18,12,8,8,10,15,17,18,13,11,16,15,14,16,19,20,19,17,15,15,16,18,16,18,13,13,13,15,17,19
Newfoundland and Labrador,Canada,53.1355,-57.6604,-25,-14,-4,-6,-13,-20,-29,-35,-26,-30,-35,-22,-35,-37,-36,-32,-36,-42,-40,-39,-36,-38,-28,-14,-31,-29,-17,-20,-25,-26,-27,-26,-26,-20,-9,-14,-23,-30,-31,-32,-35,-23,-25,-21,-27,-41,-38,-22,-24,-34,-17,-38,-36,-20,-18,-25,-15,-29,-34,-24,-14,-20,-21,-12,-11,-7,-17,-23,-26,-41,-36,-25,-21,-19,-10,-17,-28,-18,-12,-26,-16,-10,-23,-19,-11,-13,-11,-6,-5,-14,-15,-8,-1,-2,-8,-12,-17,-13,-11,-12,-11,-6,-3,-6,0,-8,-13,-18,-16,-9,-3,-4,-6,-4,-7,-8,-9,-8,-4,-5,-2,0,2,-3,-5,-4,-2,0,-1,0,-1,-1,-2,0,-1,-1,-2,-2,-2,-3,-1,2,-7,-6,-4,2,6,-2,5,3,9,2,3,4,4,3,3,0,0,0,-2,-4,0,10,7,-2,-1,4,7,7,0,-1,2,10,13,13,7,8,6,7,9,13,10,3,1,5,6,8,9,10,11,11,15,16,8,3,2,5,7,2,10,12,13,9,8,10,12,10,9,8,9,10,9,9,10,12,7,10,13,11,10,14,13,15
Northwest Territories,Canada,64.8255,-124.8457,-38,-40,-38,-37,-44,-50,-54,-59,-60,-57,-49,-43,-47,-55,-53,-46,-37,-42,-43,-42,-44,-44,-38,-33,-34,-40,-45,-47,-52,-49,-51,-46,-51,-52,-45,-45,-39,-35,-34,-34,-26,-24,-42,-46,-43,-49,-54,-60,-50,-36,-16,-13,-19,-24,-28,-29,-33,-36,-35,-40,-44,-38,-36,-39,-45,-43,-47,-41,-33,-33,-33,-36,-39,-35,-19,-15,-27,-16,-18,-11,-8,-6,-16,-29,-17,-11,-23,-39,-43,-39,-40,-32,-28,-31,-28,-23,-18,-14,-14,-15,-11,-17,-14,-7,-3,-6,-1,-3,-2,-6,-5,-8,-13,-14,-22,-24,-20,-12,-7,-6,-11,-7,-3,-7,-8,0,1,0,-4,-2,0,1,-3,-16,-15,-8,-11,-10,-9,-10,-5,0,1,1,0,1,2,4,-4,-3,-3,-2,0,-4,-3,-2,0,3,2,3,2,5,5,5,2,6,0,9,11,10,11,12,13,10,9,6,7,7,6,5,8,10,12,8,6,6,7,6,7,7,6,9,7,9,9,8,9,11,12,12,11,12,10,7,7,5,6,9,8,10,12,11,13,13,15,15,14,12,11,12,11,10,10,10
Nova Scotia,Canada,44.682,-63.7443,-3,0,-4,-1,0,-3,-13,-7,-5,-12,-9,4,0,-9,-6,-5,-8,-18,-23,-7,-9,-20,-18,-6,-5,-7,1,0,-7,-13,-17,-13,-6,-6,-8,-5,-10,-11,0,-11,-18,-4,-2,-3,-2,-19,-21,-4,-3,-16,-2,-21,-25,-9,-5,-1,0,0,-2,-5,-5,-6,-6,2,1,-7,-12,-13,-12,-4,-2,0,-6,-2,-2,-13,-15,-8,-6,-7,4,-5,-24,-15,-1,-5,-2,-2,-5,-6,-7,-4,0,5,4,-1,-4,-3,-10,-5,-7,0,-3,3,5,0,-6,-10,-4,-6,-1,-6,-1,-9,-3,-3,-5,1,0,-1,-2,4,7,1,5,2,-1,1,-1,1,-2,1,5,-2,-6,-1,4,4,2,0,-2,2,5,-1,-3,0,11,13,14,13,12,10,2,0,5,10,11,11,9,6,7,2,7,12,12,10,9,9,9,12,15,16,11,15,16,16,16,14,15,15,15,17,17,16,13,11,11,11,11,12,16,17,17,18,17,17,13,12,11,15,16,17,18,15,17,18,16,16,18,19,19,16,17,16,15,17,17,18,15,13,14,15,17,18
